INFO 2024-01-04 13:39:33,493 autoreload 23152 29100 Watching for file changes with StatReloader
INFO 2024-01-11 15:40:19,040 autoreload 5936 43248 Watching for file changes with StatReloader
ERROR 2024-01-11 15:40:19,525 log 5936 51644 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 196, in generate_word
    doc = Document(template_path)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\api.py", line 23, in Document
    document_part = Package.open(docx).main_document_part
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\opc\package.py", line 116, in open
    pkg_reader = PackageReader.from_file(pkg_file)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\opc\pkgreader.py", line 22, in from_file
    phys_reader = PhysPkgReader(pkg_file)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\opc\phys_pkg.py", line 21, in __new__
    raise PackageNotFoundError("Package not found at '%s'" % pkg_file)
docx.opc.exceptions.PackageNotFoundError: Package not found at '/docx/template.docx'
ERROR 2024-01-11 15:40:19,527 basehttp 5936 51644 "POST /generate_word/ HTTP/1.1" 500 84497
INFO 2024-01-11 15:41:50,043 autoreload 5936 43248 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:41:50,850 autoreload 53164 50484 Watching for file changes with StatReloader
ERROR 2024-01-11 15:41:53,784 log 53164 51244 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 213, in generate_word
    fill_template(doc, replacements)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 339, in fill_template
    tmp += runs[count].text
IndexError: list index out of range
ERROR 2024-01-11 15:41:53,786 basehttp 53164 51244 "POST /generate_word/ HTTP/1.1" 500 76237
INFO 2024-01-11 15:41:59,541 autoreload 53164 50484 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:42:00,491 autoreload 18200 22896 Watching for file changes with StatReloader
ERROR 2024-01-11 15:42:02,370 log 18200 33516 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 196, in generate_word
    doc = Document(template_path)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\api.py", line 23, in Document
    document_part = Package.open(docx).main_document_part
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\opc\package.py", line 116, in open
    pkg_reader = PackageReader.from_file(pkg_file)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\opc\pkgreader.py", line 22, in from_file
    phys_reader = PhysPkgReader(pkg_file)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\opc\phys_pkg.py", line 21, in __new__
    raise PackageNotFoundError("Package not found at '%s'" % pkg_file)
docx.opc.exceptions.PackageNotFoundError: Package not found at '/docx/template.docx'
ERROR 2024-01-11 15:42:02,373 basehttp 18200 33516 "POST /generate_word/ HTTP/1.1" 500 84498
INFO 2024-01-11 15:43:43,902 autoreload 18200 22896 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:43:44,800 autoreload 15908 22028 Watching for file changes with StatReloader
INFO 2024-01-11 15:45:05,631 autoreload 15908 22028 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:45:06,546 autoreload 46456 50340 Watching for file changes with StatReloader
INFO 2024-01-11 15:45:23,461 autoreload 46456 50340 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\settings.py changed, reloading.
INFO 2024-01-11 15:45:24,419 autoreload 37208 36520 Watching for file changes with StatReloader
INFO 2024-01-11 15:45:50,661 autoreload 37208 36520 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:45:51,539 autoreload 17972 12852 Watching for file changes with StatReloader
INFO 2024-01-11 15:46:27,010 autoreload 17972 12852 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:46:27,892 autoreload 44884 35832 Watching for file changes with StatReloader
INFO 2024-01-11 15:46:30,349 autoreload 44884 35832 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:46:31,223 autoreload 45568 48396 Watching for file changes with StatReloader
INFO 2024-01-11 15:47:32,534 autoreload 45568 48396 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:47:33,393 autoreload 46060 36588 Watching for file changes with StatReloader
ERROR 2024-01-11 15:47:38,767 log 46060 47156 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 213, in generate_word
    fill_template(doc, replacements)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 341, in fill_template
    tmp += runs[count].text
IndexError: list index out of range
ERROR 2024-01-11 15:47:38,769 basehttp 46060 47156 "POST /generate_word/ HTTP/1.1" 500 76383
INFO 2024-01-11 15:48:39,182 autoreload 13404 43024 Watching for file changes with StatReloader
INFO 2024-01-11 15:48:42,099 basehttp 13404 46888 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 15:48:42,123 basehttp 13404 46888 "GET /static/css/audit_graduate_v3.css HTTP/1.1" 304 0
INFO 2024-01-11 15:48:42,131 basehttp 13404 29784 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 304 0
INFO 2024-01-11 15:48:42,133 basehttp 13404 46888 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
ERROR 2024-01-11 15:48:44,006 log 13404 46888 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 204, in _get_response
    self.check_response(response, callback)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 332, in check_response
    raise ValueError(
ValueError: The view collectAndSendEmailAdmin.views.generate_word didn't return an HttpResponse object. It returned None instead.
ERROR 2024-01-11 15:48:44,007 basehttp 13404 46888 "POST /generate_word/ HTTP/1.1" 500 69860
INFO 2024-01-11 15:49:26,586 autoreload 13404 43024 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:49:27,443 autoreload 28144 49432 Watching for file changes with StatReloader
INFO 2024-01-11 15:49:30,887 autoreload 28144 49432 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:49:31,725 autoreload 29488 33124 Watching for file changes with StatReloader
ERROR 2024-01-11 15:49:34,252 log 29488 50848 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 215, in generate_word
    fill_template(doc, replacements)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 344, in fill_template
    tmp += runs[count].text
IndexError: list index out of range
ERROR 2024-01-11 15:49:34,254 basehttp 29488 50848 "POST /generate_word/ HTTP/1.1" 500 76383
INFO 2024-01-11 15:49:58,074 autoreload 29488 33124 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:49:59,021 autoreload 50636 15648 Watching for file changes with StatReloader
INFO 2024-01-11 15:50:00,148 autoreload 50636 15648 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:50:00,991 autoreload 51384 45888 Watching for file changes with StatReloader
INFO 2024-01-11 15:50:05,676 basehttp 51384 52468 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 15:50:05,716 basehttp 51384 52468 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
ERROR 2024-01-11 15:50:09,738 log 51384 52468 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 215, in generate_word
    fill_template(doc, replacements)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 344, in fill_template
    tmp += runs[count].text
IndexError: list index out of range
ERROR 2024-01-11 15:50:09,740 basehttp 51384 52468 "POST /generate_word/ HTTP/1.1" 500 76407
INFO 2024-01-11 15:51:48,419 autoreload 35648 47704 Watching for file changes with StatReloader
INFO 2024-01-11 15:51:51,989 basehttp 35648 49228 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 15:51:52,040 basehttp 35648 40524 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 304 0
INFO 2024-01-11 15:51:52,045 basehttp 35648 49228 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
ERROR 2024-01-11 15:51:55,868 log 35648 49228 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 215, in generate_word
    fill_template(doc, replacements)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 344, in fill_template
    tmp += runs[count].text
IndexError: list index out of range
ERROR 2024-01-11 15:51:55,869 basehttp 35648 49228 "POST /generate_word/ HTTP/1.1" 500 76350
INFO 2024-01-11 15:52:11,511 basehttp 35648 49228 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 15:52:11,542 basehttp 35648 49228 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
ERROR 2024-01-11 15:52:14,257 log 35648 49228 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 215, in generate_word
    fill_template(doc, replacements)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 344, in fill_template
    tmp += runs[count].text
IndexError: list index out of range
ERROR 2024-01-11 15:52:14,259 basehttp 35648 49228 "POST /generate_word/ HTTP/1.1" 500 76350
INFO 2024-01-11 15:52:22,116 basehttp 35648 49228 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 15:52:22,167 basehttp 35648 49228 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
ERROR 2024-01-11 15:52:23,870 log 35648 49228 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 215, in generate_word
    fill_template(doc, replacements)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 344, in fill_template
    tmp += runs[count].text
IndexError: list index out of range
ERROR 2024-01-11 15:52:23,872 basehttp 35648 49228 "POST /generate_word/ HTTP/1.1" 500 76350
INFO 2024-01-11 15:52:36,114 autoreload 35648 47704 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\settings.py changed, reloading.
INFO 2024-01-11 15:52:36,978 autoreload 50036 43188 Watching for file changes with StatReloader
INFO 2024-01-11 15:52:39,503 basehttp 50036 40560 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 15:52:39,536 basehttp 50036 40560 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
ERROR 2024-01-11 15:52:41,154 log 50036 40560 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 198, in generate_word
    doc = Document(template_path)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\api.py", line 23, in Document
    document_part = Package.open(docx).main_document_part
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\opc\package.py", line 116, in open
    pkg_reader = PackageReader.from_file(pkg_file)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\opc\pkgreader.py", line 22, in from_file
    phys_reader = PhysPkgReader(pkg_file)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\docx\opc\phys_pkg.py", line 21, in __new__
    raise PackageNotFoundError("Package not found at '%s'" % pkg_file)
docx.opc.exceptions.PackageNotFoundError: Package not found at 'docx/template_1.docx'
ERROR 2024-01-11 15:52:41,156 basehttp 50036 40560 "POST /generate_word/ HTTP/1.1" 500 84565
INFO 2024-01-11 15:54:15,028 basehttp 50036 40560 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 15:54:15,062 basehttp 50036 40560 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
INFO 2024-01-11 15:54:15,073 basehttp 50036 40560 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 304 0
ERROR 2024-01-11 15:54:17,132 log 50036 40560 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 215, in generate_word
    fill_template(doc, replacements)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 344, in fill_template
    tmp += runs[count].text
IndexError: list index out of range
ERROR 2024-01-11 15:54:17,134 basehttp 50036 40560 "POST /generate_word/ HTTP/1.1" 500 76354
INFO 2024-01-11 15:57:55,390 autoreload 50036 43188 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:57:56,309 autoreload 35312 31312 Watching for file changes with StatReloader
INFO 2024-01-11 15:57:57,803 basehttp 35312 36808 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 15:57:57,826 basehttp 35312 36808 "GET /static/css/audit_graduate_v3.css HTTP/1.1" 304 0
INFO 2024-01-11 15:57:57,842 basehttp 35312 47524 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 304 0
INFO 2024-01-11 15:57:57,843 basehttp 35312 36808 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
ERROR 2024-01-11 15:57:59,554 log 35312 36808 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py", line 222, in generate_word
    file_name = f"{graduate.g_name}+{graduate.college}+无登记表证明.docx"
AttributeError: 'Graduate' object has no attribute 'college'
ERROR 2024-01-11 15:57:59,556 basehttp 35312 36808 "POST /generate_word/ HTTP/1.1" 500 70771
INFO 2024-01-11 15:58:24,993 autoreload 35312 31312 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 15:58:25,901 autoreload 41880 52188 Watching for file changes with StatReloader
INFO 2024-01-11 15:58:26,920 basehttp 41880 1344 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 15:58:47,790 basehttp 41880 1344 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 15:58:51,867 basehttp 41880 1344 "POST /change_audit_status/ HTTP/1.1" 200 58
INFO 2024-01-11 15:58:53,053 basehttp 41880 1344 "POST /change_audit_status/ HTTP/1.1" 200 58
INFO 2024-01-11 16:00:19,196 basehttp 41880 1344 "POST /generate_word/ HTTP/1.1" 200 10544
INFO 2024-01-11 16:01:51,732 basehttp 41880 1344 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 16:01:51,763 basehttp 41880 51836 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 200 5106
INFO 2024-01-11 16:01:51,768 basehttp 41880 1344 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
INFO 2024-01-11 16:01:54,906 basehttp 41880 1344 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 16:04:46,072 basehttp 41880 1344 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 16:04:49,784 basehttp 41880 1344 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 16:04:49,810 basehttp 41880 1344 "GET /static/css/audit_graduate_v3.css HTTP/1.1" 304 0
INFO 2024-01-11 16:04:49,815 basehttp 41880 51836 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
INFO 2024-01-11 16:04:49,839 basehttp 41880 1344 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 200 5233
INFO 2024-01-11 16:04:56,474 basehttp 41880 1344 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 16:04:56,522 basehttp 41880 1344 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
INFO 2024-01-11 16:04:56,536 basehttp 41880 51836 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 200 5236
INFO 2024-01-11 16:04:59,156 basehttp 41880 24340 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 16:07:05,538 autoreload 41880 52188 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 16:07:06,459 autoreload 43992 51120 Watching for file changes with StatReloader
INFO 2024-01-11 16:07:11,029 autoreload 43992 51120 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 16:07:11,955 autoreload 12088 43868 Watching for file changes with StatReloader
INFO 2024-01-11 16:07:13,849 basehttp 12088 45604 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 16:08:15,565 basehttp 12088 45604 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 16:08:17,000 basehttp 12088 45604 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 16:08:17,045 basehttp 12088 45604 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
INFO 2024-01-11 16:08:17,059 basehttp 12088 35584 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 200 5281
INFO 2024-01-11 16:08:24,023 basehttp 12088 35584 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 16:09:32,062 autoreload 12088 43868 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 16:09:32,972 autoreload 51892 43180 Watching for file changes with StatReloader
INFO 2024-01-11 16:09:52,596 autoreload 51892 43180 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 16:09:53,453 autoreload 32632 28220 Watching for file changes with StatReloader
INFO 2024-01-11 16:10:26,673 basehttp 32632 49616 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 16:10:26,725 basehttp 32632 49616 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
INFO 2024-01-11 16:10:26,737 basehttp 32632 38600 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 200 5275
ERROR 2024-01-11 16:10:30,038 log 32632 38600 Internal Server Error: /generate_word/
Traceback (most recent call last):
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\utils\deprecation.py", line 138, in __call__
    response = self.process_response(request, response)
  File "D:\aSoftware\Anaconda\envs\py3.8\lib\site-packages\django\middleware\clickjacking.py", line 34, in process_response
    response.headers["X-Frame-Options"] = self.get_xframe_options_value(
AttributeError: 'dict' object has no attribute 'headers'
ERROR 2024-01-11 16:10:30,039 basehttp 32632 38600 "POST /generate_word/ HTTP/1.1" 500 68769
INFO 2024-01-11 16:10:45,868 autoreload 32632 28220 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 16:10:46,676 autoreload 28512 49348 Watching for file changes with StatReloader
INFO 2024-01-11 16:11:00,773 basehttp 28512 32056 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 16:11:00,832 basehttp 28512 33056 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 304 0
INFO 2024-01-11 16:11:00,836 basehttp 28512 32056 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
INFO 2024-01-11 16:11:03,314 basehttp 28512 32056 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 16:12:21,242 autoreload 28512 49348 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 16:12:22,172 autoreload 43308 48200 Watching for file changes with StatReloader
INFO 2024-01-11 16:12:50,672 autoreload 43308 48200 D:\aItems\2024-01-02-副业-学校管理科邮件发送\collectAndSendEmailAdmin\collectAndSendEmailAdmin\views.py changed, reloading.
INFO 2024-01-11 16:12:51,615 autoreload 48928 42176 Watching for file changes with StatReloader
INFO 2024-01-11 16:12:55,502 basehttp 48928 46660 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 16:13:10,971 basehttp 48928 46660 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
INFO 2024-01-11 16:13:11,007 basehttp 48928 46660 "GET /static/css/audit_graduate_v3.css HTTP/1.1" 304 0
INFO 2024-01-11 16:13:11,019 basehttp 48928 46660 "GET /admin/jsi18n/ HTTP/1.1" 200 8603
INFO 2024-01-11 16:13:11,028 basehttp 48928 46660 "GET /static/js/audit_graduate_v4.js HTTP/1.1" 200 5281
INFO 2024-01-11 16:13:14,154 basehttp 48928 46660 "POST /generate_word/ HTTP/1.1" 200 10539
INFO 2024-01-11 16:14:33,017 basehttp 48928 46660 "GET /admin/collectAndSendEmailAdmin/graduate/?o= HTTP/1.1" 200 32572
